workerid,proliferate.condition,about,accent,age,american,comments,education,gender,income,language,otherParty,party,politics,race_asian,race_black,race_hawaiian,race_latino,race_native,race_otherRaceCheck,race_otherRaceText,race_white,state,state1year,whichAccent,error
4419,default,Political idealogy,Yes,27,Yes,,2,Male,1,Spanish,,Lib,0.58,0,0,0,0,0,1,Ashkenazi,1,PA,"['MN', 'NJ', 'NY', 'PA', 'WA']",Northeastern US/New Jersey,
4516,default,How people interpret statements.,No,31,Yes,,3,Female,3,none,,Rep,0.99,0,0,0,0,0,0,,1,WI,['WI'],,
4543,default,accents,Yes,40,Yes,have a good day,2,Female,4,no,,Dem,0,0,0,0,0,0,0,,1,TX,['TX'],southern,
4500,default,Accents and the way people speak about people and politics I guess,No,39,Yes,I don't think I have an accent but I guess my husband told me I sound like i'm from California (we live in the south and he has a southern accent),1,Female,1,NA,,Dem,0,0,0,0,0,0,0,,1,TN,"['CA', 'TN']",,
4609,default,impressions,Yes,56,Yes,,1,Female,2,none,independent,Other,0.48,0,0,0,0,0,0,,1,KY,"['KY', 'OH']",southern,
4469,default,"I am not sure, perceptions of people?",No,52,Yes,"No additional comments, thank you",3,Male,5,none,,Rep,0.54,0,0,0,0,0,0,,1,FL,"['FL', 'NC', 'TX']",,
4645,default,"How people form judgments about others in terms of intelligence or their propensity to hold certain partisan opinions based on limited information such as race, accent with which they speak and gender. ",Yes,46,Yes,"I thought it was very unusual, creative and interesting. I really enjoyed it and really would like to know what your study results. Thank you.",4,Female,3,Punjabi,,Dem,0.15,1,0,0,0,0,0,,0,CO,"['CO', 'ID', 'MD', 'MA', 'MI', 'NY', 'PA']",Indian primary school English,
4531,default,if we impose our judgements on others,No,28,Yes,,4,Female,3,,,Rep,0.5,0,0,0,0,0,0,,1,NY,['NY'],,
4475,default,not sure,Yes,56,Yes,I definitely have some preconceived notions about southern accents and conservative beliefs. Gotta be more open minded on that. ,3,Female,0,none,,Dem,0.01,0,0,0,0,0,0,,1,MA,['MA'],Boston,
4381,default,judgemental,Yes,45,Yes,,2,Female,1,,,Rep,0.65,0,0,0,0,0,0,,1,AL,['AL'],southern,
4376,default,People's assumptions of Southerner's political views,No,18,Yes,,1,Female,3,,,Dem,0.02,0,0,0,0,0,0,,1,IA,"['CO', 'IA']",,
4528,default,"The study wants to see if we think that if someone is from the southern United States, we might assume that they are right wing, not so intelligent Republicans who support Trump and don't believe in social services such as Medicaid.",No,60,Yes,,3,Female,1,English,,Dem,0.03,0,0,0,0,0,0,,1,IL,['IL'],midwest,
4513,default,Political Viewpoints,Yes,54,Yes,Thanks for this experiment opportunity.,3,Female,0,None,,Lib,0.76,0,1,0,0,0,0,,0,TN,"['LA', 'NJ', 'NY', 'NC']",New York,
4630,default,impressions of people,No,55,Yes,none,3,Male,5,none,,Rep,0.82,0,0,0,1,0,0,,0,GA,['GA'],south,
4422,default,Judging people on characteristics and demographics on what political party they may be with,No,39,Yes,,2,Female,-1,none,,Dem,0.06,0,0,0,0,0,0,,1,PA,['PA'],,
4394,default,Some of the opinions were harder to determine than others. ,No,28,Yes,,3,Male,3,,,Lib,1,0,0,0,0,0,0,,1,TX,['TX'],,
4479,default,Based on how people sounded if we think they lean left or right,Yes,27,Yes,,3,Female,2,,,Dem,0.14,0,0,0,0,0,0,,1,OH,,southern/country,
4582,default,Seeing if we attribute certain political beliefs to people base on regional accents?,No,40,Yes,I wasn't bored!,4,Male,2,n/a,,Dem,0.4,0,0,0,0,0,0,,1,IL,['IL'],n/a,
4468,default,No clue. ,No,39,Yes,It was interesting!,3,Male,7,N/A,,Dem,0,0,0,0,0,0,0,,1,NY,"['IL', 'MI', 'NY', 'PA', 'WA']",N/A,
4553,default,"What people take opinions or words as, english language",No,28,Yes,No comments,3,Male,5,chinese,,Dem,0.41,1,0,0,0,0,0,,0,NY,['NY'],,
4594,default,How accent affects perception.,No,68,Yes,,3,Male,4,none,,Dem,0.17,0,0,0,0,0,0,,1,CA,['MA'],,
4411,default,I think the first part of the experiment was about how the individual's accent or gender would affect how I perceived their political views. I'm not sure what the second part of the study was about.,No,37,Yes,,1,Male,0,None,,Dem,0,0,0,0,0,0,0,,1,NY,['NY'],n/a,
4446,default,To see how we feel about how certain things are said in a certain way.,Yes,27,Yes,,2,Male,3,English and Korean,,Dem,0.38,1,0,0,0,0,0,,0,NV,"['CT', 'NV', 'NJ', 'NY']",Bronx,
4561,default,assuming people's beliefs based on ther accent,No,36,Yes,,2,Male,1,N/A,,Dem,0.3,0,1,0,0,0,0,,0,IL,['IL'],N/A,
4409,default,,Yes,19,Yes,,2,Male,2,Spanish,Independent ,Other,0.53,0,0,0,1,0,0,,1,NY,['NY'],"New York Accent, Hispanic",
4414,default,I am not sure!  Could part of it be whether people tend to think people with southern accents are not intelligent?,No,53,Yes,I want you to know that I meant to rate everyone as having the equal possibility of being democrat or republican.  To me it would be impossible to tell from the tiny bit of info about them and hearing them speak a couple of sentences.,1,Female,2,None,,Rep,0.9,0,0,0,0,0,0,,1,MI,['MI'],,
4654,default,Perception of accent and political views,No,46,Yes,,3,Male,7,,,Dem,0,0,0,0,0,0,0,,1,CA,"['CA', 'ME', 'MA', 'VT']",,
4672,default,"The experiment tested perceptions of others based on limited information, including visual and auditory stimuli. It also addressed stereotypes and how those are affected by the characteristics of participants.",Yes,38,Yes,This was fun and engaging and it paid fairly. Thank you!,2,Male,1,N/A,,Dem,0.32,0,0,0,0,0,0,,1,NJ,['NJ'],"New York/New Jersey accent, country accent",
4405,default,Whether people's appearances affect how others think they lean politically.,No,23,Yes,,2,Female,7,,,Dem,0.18,0,0,0,0,0,0,,1,NY,['NY'],,
4445,default,I think the researchers are trying to gauge how we might connect the voices and accents of certain people to their political stance.,No,32,Yes,,3,Female,5,N/A,,Rep,0.95,0,0,0,0,0,0,,1,IL,['IL'],N/A,
4560,default,"I think the experiment was about testing bias, in particular accent bias. That is, it was testing to see if people had the preconceived notion that people with southern sounding accents were uneducated or republican more than those who did not speak with a southern accent. ",No,33,Yes,The experiment ran very smoothly throughout and every audio file played as it should and was very clear. ,3,Male,1,English,,Rep,0.99,0,0,0,0,0,0,,1,OH,['OH'],,
4698,default,regional biases ,Yes,78,Yes,,3,Female,2,none,,Rep,0.8,0,0,0,0,0,0,,1,TN,"['MD', 'MA', 'MN', 'NJ', 'TN', 'VA']",New Jersey,
4588,default,Linguistics and politics perhaps,No,59,Yes,I found it quite interesting.,2,Male,3,none,,Rep,0.57,0,0,0,0,0,0,,1,LA,"['AR', 'FL', 'KY', 'LA', 'MD', 'TX']",n/a,
4410,default,correlating Southern accents to credibility & intelligence,Yes,40,Yes,,4,Female,5,,independent,Other,0.48,1,0,0,0,0,0,,0,WA,"['CA', 'FL', 'WA']",American,
4673,default,To see how we interpret language based on a number of factors like gender/age/race and political slant.,No,36,Yes,"I found this interesting and everything worked well, thanks!",3,Male,1,,,Green,0.46,0,0,0,0,0,0,,1,MI,['MI'],,
4616,default,politics,No,47,Yes,,0,Female,3,,,Dem,0.03,0,0,0,0,0,0,,1,TX,['TX'],,
4511,default,about views of age and location in labeling political beliefs,No,51,Yes,,3,Male,5,0,,Dem,0.24,0,0,0,0,0,0,,1,CA,['CA'],,
4421,default,Whether accents or language patterns convey certain beliefs. ,No,55,Yes,,4,Female,7,Taiwanese,,Rep,0.52,1,0,0,0,0,0,,0,TX,['TX'],,
4613,default,I don't know.,No,43,Yes,,4,Female,1,,,Green,0.48,0,0,0,0,0,0,,1,CO,"['CO', 'HI', 'NY']",,
4415,default,unsure,Yes,47,Yes,n/a,2,Male,2,none,,Rep,0.6,0,0,0,0,0,0,,1,GA,"['FL', 'GA', 'MD', 'NC', 'OH']",northern,
4443,default,No idea,No,28,Yes,,2,Female,4,,,Dem,0.14,1,1,0,0,0,0,,0,KY,"['FL', 'KY', 'TX', 'WA']",,
4427,default,I don't know.,No,51,Yes,Thank you.,3,Male,4,,No party / Independent,Other,0.51,0,0,0,0,0,0,,1,ME,"['ME', 'ND', 'VA', 'WA']",,
4660,default,I don't know.,No,32,Yes,Thanks for the headache.,3,Male,0,Arabic,,Dem,0.49,0,0,0,0,0,0,,1,WI,"['CA', 'OK']",American Who's Lived Overseas Too Long And Whose English Is Rusty Accent,
4504,default,Political beliefs,No,66,Yes,,2,Male,0,,,Rep,0.77,0,0,0,0,0,0,,1,IN,"['CA', 'CO', 'IN']",,
4509,default,learning what people think,Yes,58,Yes,,1,Female,1,,,Rep,0.48,0,0,0,0,0,0,,1,OH,,the south,
4387,default,?,No,62,-1,,2,Male,1,English,,Rep,0.79,0,0,0,0,0,0,,1,ID,['WY'],,
4456,default,I think it is to see how we immediately judge others based on their sound and appearance.,Yes,20,Yes,,1,Female,3,,,Rep,0.73,0,0,0,0,0,0,,1,SC,['SC'],Southern,
4602,default,If different speech patterns or ways of phrasing speech make people sound more or less intelligent or sure/certain. ,Yes,37,Yes,"Some of the questions were harder to answer, especially those that said so and so didn't know or wasn't certain about something, because just because someone else thought something, it doesn't always mean that a person agrees or disagrees, but I did try to answer to the best of my ability.",4,Female,3,n/a,,Dem,0.25,0,0,0,0,0,0,,1,OH,['OH'],Ohioan/Midwestern,
4480,default,to see how people interpreted things through accents and vocal cues,Yes,50,Yes,,2,Female,2,chinese at my grandparents,,Rep,0.75,1,0,0,0,0,0,,1,MI,['MI'],midwestern,
4615,default,,-1,40,Yes,,4,Male,0,,,Green,0.21,0,0,0,0,0,0,,1,WI,['WI'],,
4532,default,don't know,Yes,38,Yes,,2,Male,5,,,Rep,0.61,0,0,0,0,0,0,,1,MS,['MS'],southern,
4676,default,I don't know,No,37,Yes,,3,Male,4,,,Dem,0.2,0,0,0,0,0,0,,1,MN,['MN'],,
4683,default,"Something about accents, possibly.",Yes,35,Yes,,1,Male,3,N/A,,Lib,0.2,0,0,0,0,0,0,,1,FL,"['CT', 'FL', 'IL', 'MI']",New England,
4440,default,I think this experiment is about making judgments about people who are from different places,No,34,Yes,This was an interesting experience,4,Male,3,,,Dem,0.43,0,0,0,0,0,0,,1,WI,['WI'],,
4390,default,if we think we will know what political party someone follows if they are southern.,Yes,49,Yes,"I am originally from VA, however, my accent varies depending on who it is I am spending the most time with at the moment. When I am with my sister and her friend who is from Pennsylvania, both my sister and I pick up her friend's accent. When I am with my significant other and his sister at their home for an extended period, I pick up their accents which are southern. My ""normal"" accent seems to be one that has little accent at all, and I have been told that I seem to have none at all and do not sound at all southern during those times. My sister and I do speak another language to each other regularly and have done so since high school. We are both in our late 40s now and I will be 50 next week. This is an affectation to prevent someone who might overhear us from understanding, and we do not normally speak it with anyone but each other. We both have had extensive French language training, and use it to prevent others from knowing what we are saying if we are being jokingly insulting towards each other, especially silly, or cursing. I am also fascinated by language in general and have attempted to learn and retain more than a couple. I have also in the past, created a language of my own including an accompanying alphabet. I began this project in high school. A friend in high school who was interested in code-breaking attempted to break my ""code"" and told me at the end of the school year that he was impressed I had created a code he was unable to break. I let him know it was a full language and not a more simple code, and that there were many word and letter combinations that he might have been unable to work out due to the fact that I had specialized symbols that stood for two or more letters (or a specific sound) that were often combined within words. I also currently practice my foreign-language speaking and writing skills often online and on the phone with a friend in Belgium who speaks 4 languages. ",3,Female,4,,,Dem,0.02,0,0,0,0,0,0,,1,VA,"['VA', 'WV']",My accent varies. I pick up other people's accent upon spending a lot of time with them,
4685,default,intelligence related to southern accent,Yes,63,Yes,N/A,3,Female,2,,,Dem,0.04,0,0,0,0,0,0,,1,NC,['PA'],northern,
4518,default,Opinions ,Yes,33,Yes,NA,3,Male,4,NA,,Rep,0.54,0,0,0,0,0,0,,1,TX,['TX'],Texas,
4552,default,Whether accents and ethnicity affect how people are seen in terms of political beliefs,No,23,Yes,"Sometimes the men's accents didn't seem to match their faces. For example, a thick southern accent seemed strange on a non-white person's face.",3,Female,1,Mandarin Chinese,,Dem,0.32,1,0,0,0,0,0,,0,MA,"['MA', 'NH']",,
4611,default,No idea,Yes,37,Yes,About perceiving how certain people are ?,3,Male,0,,,Lib,0.54,0,0,0,0,0,0,,1,NY,['NY'],British,
4598,default,Perhaps how one reads a book by the cover as well as their voice or tone. What assumptions people may make based on certain factors?,No,31,Yes,"I enjoyed participating. I believe I was ""correct' on some of them, but was proven wrong in others.",2,Female,4,,,Dem,0,0,0,0,0,0,0,,1,NY,['NY'],,
4498,default,I think the experiment wanted to see if people associated certain political views with certain accents. ,Yes,39,Yes,,3,Male,2,,,Dem,0.07,0,1,0,0,0,0,,0,MD,['MD'],Southern,
4657,default,How accents influence people's perceptions.,Yes,39,Yes,,2,Male,0,,None,Other,0.77,0,0,0,0,0,0,,1,NC,['NC'],southern,
4667,default,I am guessing correlating accents and perceived traits.,Yes,56,Yes,,3,Male,7,,,Rep,0.95,0,0,0,0,0,0,,1,KY,['KY'],southern,
4689,default,Political biases about people based on their accent.,No,40,Yes,"Really strange wording in the last section.  Kinda confusing because people don't talk like that, e.g. ""didn't pretend.""  Also on a Mac to highlight multiple items in a listbox, the Command key is held rather than Control.",3,Male,2,,Independent,Other,0.49,0,0,0,0,0,0,,1,KY,"['CA', 'KY']",,
4595,default,How people preceive others beliefs through their accent,No,36,Yes,,4,Male,3,,,Dem,0,0,0,0,0,0,0,,1,ID,"['CA', 'CO', 'ID', 'LA', 'MD', 'MO', 'OR', 'TX', 'UT']",,
4653,default,perception and accents,Yes,55,Yes,,3,Female,6,n/a,,Dem,0.12,0,0,0,0,0,0,,1,MI,"['GA', 'MI', 'NC', 'SC', 'WI']",southern,
4541,default,making judgments from accents,No,47,Yes,,3,Male,7,none,,Dem,0.32,0,0,0,0,0,0,,1,TX,"['NJ', 'NY', 'TX', 'VA']",,
4625,default,discrimination,No,55,Yes,none,2,Male,5,none,,Rep,0.81,0,0,0,0,0,0,,1,GA,"['AL', 'GA', 'KY', 'MI', 'NC', 'WV']",none,
4483,default,I think this experiment was about how different people from different parts of the country would react to another person's accent. Their reaction to the accent would create some sort of assumption about the accented person's character or belief. I think it was about if having an accent creates some sort of prejudice for other people.,No,29,Yes,That was a pretty interesting experiment. The survey questions were clear and the survey UI worked perfectly. About two of the audio clips were kind of hard to understand due to the thick accents of the individuals speaking. ,3,Male,3,Mandarin,Independent,Other,0.48,1,0,0,0,0,0,,0,FL,"['FL', 'PA']",,
4593,default,"Maybe how our perception of accents - and therefore the potential location of someone - may influence the way we think about their political leanings, and then how that influences our interpretation of their words.",Yes,38,Yes,"This was actually pretty interesting. The more I did it the more I felt like I was ""recognizing"" my own bias when it comes to the accent and dialect that people speak. I would be interested in doing more studies surrounding linguistics and language.",3,Male,2,None,,Dem,0.48,0,0,0,0,0,0,,1,PA,"['FL', 'PA']","""Yankee"" accent",
4395,default,"Honestly the only thing I can think of is the fact that some people associate southern states with the republican party and northern states more democratic. A person's accent can often indicate where they're from and thus people automatically assume they're part of whichever party is associated with that state. I mean truthfully, I do sort of expect southerners to be more republican but I try not to assume. ",Yes,28,Yes,,3,Female,4,,,Dem,0,0,0,0,0,0,0,,1,PA,['PA'],I don't. But I guess northern people sound differently to southern people (and vice versa lol) ,
4494,default,Impressions of people's political bias based on pictures and accents.,No,38,Yes,,1,Male,1,,,Dem,0.18,0,0,0,0,0,0,,1,FL,['FL'],,
4618,default,"How we connect faces and voices to opinions, especially how Southern accents may be connected to Republican ideologies and that we may have an implicit bias to judge those accents as belonging to Republicans. Race also plays a role in how we perceive other's politics.",No,26,Yes,Thank you!,3,Male,3,N/A,,Dem,0.32,0,0,0,1,0,0,,1,IA,"['IA', 'NC']",N/A,
4542,default,To see how well our stereotypes match up with whether or not we thought the speaker was from the south.,No,40,Yes,n/a,3,Female,1,,,Dem,0.14,0,0,0,0,0,0,,1,IL,['IL'],,
4569,default,not sure,No,34,Yes,none. thank you.,3,Male,7,,,Dem,0.44,0,0,0,0,0,0,,1,IL,"['IL', 'IA']",,
4464,default,How people judge others based on limited information.,No,28,Yes,,2,Male,2,None,,Dem,0.34,0,0,0,0,0,0,,1,OH,"['MS', 'OH']",,
4633,default,n/a,Yes,37,Yes,,2,Male,2,na,,Dem,0,0,1,0,0,0,0,,0,CT,['NY'],northeast,
4700,default,How to interpret what people are really saying.,Yes,66,Yes,Sometimes it's a challenge to weed through all the words people use to convey what they're thinking. Less is better.,3,Female,1,none,Independent,Other,0.49,0,0,0,0,0,0,,1,GA,"['GA', 'NH', 'VT']",New England,
4487,default,How wording affects perceptions of certainty,No,27,Yes,,3,Female,4,none,Independent,Other,0.01,0,0,0,0,0,0,,1,CO,,,
4674,default,perceptions of others,Yes,36,Yes,"thanks for the great pay, I found it interesting and enjoyable as well. The whole study was designed very well.",3,Male,1,,,Dem,0.25,0,0,0,0,0,0,,1,AK,"['AK', 'FL', 'WI']",midwestern,
4659,default,political views and accents,Yes,31,Yes,,3,Female,1,,independent,Other,0.52,1,0,0,1,0,0,,0,NV,['NV'],spanish,
4648,default,I believe this experiment is about bias towards perceived accents and firmly held beliefs.,Yes,33,Yes,,4,Male,4,n/a,,Dem,0.05,0,0,0,0,0,0,,1,MO,"['LA', 'MO']",Midwestern,
4693,default,How someone's accent influences others' perception of them. ,Yes,41,Yes,,3,Male,2,,,Rep,0.79,0,0,0,0,0,0,,1,TX,['AK'],southern,
4457,default,biases with accents,No,37,Yes,,3,Female,3,,,Dem,0.01,0,0,0,0,0,0,,1,WI,"['AZ', 'CA', 'FL', 'MN', 'VA', 'WI']",,
4572,default,Unsure,No,43,Yes,,2,Male,3,None,,Dem,0,0,0,0,0,0,0,,1,OH,['OH'],None,
4489,default,,No,23,Yes,,1,Male,1,,,Dem,0.49,1,0,0,0,0,0,,0,CA,['CA'],,
4530,default,data gathering,No,54,Yes,raise the pay,3,Female,0,none,socialist,-1,0.01,1,0,0,0,0,0,,1,PA,['NJ'],,
4435,default,Understanding speeches ,Yes,34,Yes,,4,Male,3,,,Dem,0.23,0,0,0,0,0,0,,1,CA,['FL'],American ,
4519,default,To see how people view other's accents to their political ideologies.,Yes,26,Yes,"When Ryan mentioned a Dani and the question asked if it was Danielle, I said no but hopefully it's not a trick question! LOL",2,Female,5,,,Dem,0.28,0,1,0,0,0,0,,1,AZ,"['CA', 'MO', 'NV']",midwestern,
4694,default,Great,No,29,Yes,Great Study,3,Male,2,,,Dem,0.59,0,1,0,0,0,0,,0,NY,['NJ'],,
4512,default,"judgments about political views based on age, gender, race, and geographical location",No,37,Yes,,3,Female,4,,,Dem,0.12,0,0,0,0,0,0,,1,ME,"['CT', 'ME', 'MA']",,
4433,default,How certain one sounds.,No,47,Yes,Interesting study! Everything worked great. Thank you and good luck!,2,Male,2,english,,Dem,0.24,0,0,0,0,0,0,,1,MA,['MA'],none,
4383,default,Political beliefs and assumptions based on appearance.,Yes,19,Yes,"I could not figure out how to choose multiple states on the dropdown menu but I have lived in both Indiana, California, and New York for more than a year at a time. ",2,Female,0,,,Dem,0.13,0,0,0,0,0,0,,1,NY,['IN'],Midwestern,
4656,default,Something to do with what assumptions people make about other people's political beliefs based on how they look and sound,No,31,Yes,"Some of what was being said was difficult for me to understand, as I have auditory processing issues. There was one question where you asked if someone had mentioned someone named ""Fran."" The person had a strong southern accent. I think he said Glen, not Fran, but it was really difficult to tell because the two names sound similar, and his accent was strong. Captions would have been helpful for people like me who have auditory processing issues, although I understand why you couldn't use them for this experiment.",3,Female,2,N/A,,Dem,0,0,0,0,0,0,0,,1,WI,['WI'],,
4460,default,Perceptions of others.,No,31,Yes,,2,Male,2,,,Dem,0.17,0,0,0,0,0,0,,1,AK,"['AK', 'NY']",,
4439,default,I think it is studying how someone's appearance combined with an accent can affect how people view them.,No,34,Yes,Interesting survey; thank you!,4,Female,3,N/A,,Dem,0,0,0,0,0,0,0,,1,VA,['VA'],N/A,
4670,default,seeing if we judge people based on accents,No,30,Yes,"None, thanks",2,Female,1,,,Rep,0.6,0,0,0,0,0,0,,1,WA,['ID'],,
4640,default,How we judge people based on appearance and accent,No,30,Yes,,2,Male,4,None,,Dem,0.33,0,1,0,0,0,0,,0,TX,"['CA', 'NY', 'PA', 'TX']",None,
4428,default,"To see how a person speaks, their accent, and choice of words leads us to hold beliefs about them.",No,67,Yes,The boxes / images for the directions in the later parts were too small.  The images and words in the experiments were ok.,4,Male,1,,,Dem,0.02,0,0,0,0,0,0,,1,CT,['CT'],,
4576,default,accents effects on political assumptions,Yes,34,Yes,,3,Female,0,none,,Dem,0.19,0,0,0,0,0,0,,1,WV,"['MD', 'OK']",maryland or southern,
4398,default,Assessing people based off speech.,No,37,Yes,,2,Female,1,,,Dem,0,0,0,0,0,0,0,,1,NC,"['CA', 'NY', 'NC']",,
4626,default,I don't know,Yes,62,Yes,,3,Female,4,none,,Rep,0.95,0,0,0,0,0,0,,1,CO,['PA'],east coast,
4639,default,I'm not sure,Yes,28,Yes,,2,Male,2,,,Dem,0.41,0,0,0,0,0,0,,1,FL,"['FL', 'LA']",southern,
4432,default,unsure,No,62,Yes,,1,Male,0,none,,Rep,0.64,0,0,0,0,0,0,,1,PA,['PA'],,
4567,default,judgements of different people,No,43,Yes,none,2,Female,0,none,,Lib,0.02,0,0,0,0,0,0,,1,FL,['FL'],none,
4372,default,Regional thoughts on different political biases or associating political beliefs based on location or appearances,No,22,Yes,,2,Female,0,,,Dem,0.26,1,0,0,0,0,0,,1,CA,,,
4397,default,To test how people judge strangers based on their accent and limited background information.,No,39,Yes,None,3,Male,3,,,Dem,0.19,0,0,0,1,0,0,,0,TX,['TX'],,
4507,default,I'm not sure,Yes,35,Yes,,2,Male,0,,Independent,Other,0.28,0,0,0,0,0,0,,1,KY,['KY'],Appalachian,
4587,default,How where people think other's are from how that influences what they think their political views are.,No,39,Yes,,3,Female,6,,,Dem,0,0,0,0,0,0,0,,1,CA,['CA'],,
4695,default,How people interpret accents with regards to political views.,No,27,Yes,N/A,2,Male,4,N/A,,Green,0.37,0,0,0,1,0,0,,1,CA,['OH'],,
4520,default,Our perceptions of people's beliefs based off their southern or not voices.,Yes,24,Yes,good study,3,Female,2,N/A,,Rep,0.73,0,0,0,0,0,0,,1,LA,['LA'],"Brooklyn, NY",
4575,default,Perceptions of people's beliefs. ,Yes,35,Yes,,2,Female,3,,,Dem,0,0,0,0,0,0,0,,1,CA,['CA'],"Not sure, I've lived in California my whole life but I always get told I sound Midwestern",
4526,default,"Opinions of others based on information like their dialect, accents, or lack of ",Yes,28,Yes,,3,Female,0,,,Dem,0.01,0,0,0,0,0,0,,1,KY,"['KY', 'WV']",Appalachian ,
4631,default,Prejudice against southerners. ,No,60,Yes,I tend to think southerners are right-wing nutjobs.,2,Male,0,None,,Dem,0.48,0,0,0,0,0,0,,1,CA,"['AZ', 'CA', 'CO', 'MI', 'OK', 'OR']",NA,
4679,default,User perceptions of language and political identity,Yes,28,Yes,N/A - No technical issues or otherwise! Thank you!,2,Male,2,N/A,,Dem,0.4,0,0,0,0,0,0,,1,CA,"['CA', 'FL', 'OR', 'VA', 'WV']",Slightly southern,
4691,default,the ways people speak and vague statements,No,37,Yes,"no more sliders in the future, thank you. please adjust your audio files. some speakers were clean and clear, others muffled, others loud, others quiet",2,Male,1,spanish,,Dem,0,0,0,0,1,0,0,,0,CA,['CA'],,
4525,default,I don't know,No,55,Yes,,3,Male,3,,,Dem,0.19,0,0,0,0,0,0,,1,,['UT'],,
4547,default,Trying to understand different wording of a sentence and also with accents.,No,45,Yes,,3,Male,3,,,Rep,0.93,0,0,0,0,0,0,,1,FL,['FL'],,
4524,default,Perceptions of other people,No,48,Yes,,2,Female,2,nA,,Rep,0.94,0,0,0,0,0,0,,1,WI,['WI'],,
4453,default,Measuring people's biases and perceptions of others and evaluating their statements.  Also being able to accurately interpret people's positions.,Yes,49,Yes,,4,Male,4,,,Dem,0,0,0,0,0,0,0,,1,SC,"['OH', 'PA', 'SC']",Northern (i.e. not Southern),
4452,default,perception,No,29,Yes,,1,Female,3,English,,Dem,0.49,0,0,0,0,0,0,,1,NJ,"['FL', 'NJ']",,
4652,default,How people determine another person's political ideology based on regional vocal accents and appearance.,No,56,Yes,,3,Male,1,,,Dem,0,0,0,0,0,0,0,,1,PA,"['PA', 'VA']",,
4650,default,Perceptions of people based on their voice,No,45,Yes,,3,Male,0,,,Rep,0.69,0,0,0,0,0,0,,1,CA,"['CA', 'MN', 'TX', 'WI']",,
4678,default,impressions,No,64,Yes,,3,Male,1,,,Dem,0.48,0,0,0,0,0,0,,1,PA,['PA'],,
4644,default,To see if an accent changes how you perceive what someone is saying and their meaning. ,No,49,Yes,I enjoyed participating. Thank you!,2,Female,3,None,,Rep,0.92,0,0,0,0,0,0,,1,WA,['WA'],n/a,
4377,default,I think it's about our perception of people based on their voices and faces.,Yes,31,Yes,These voices didn't seem to match the faces.,1,Female,4,,,Dem,0.06,0,0,0,0,0,0,,1,CO,"['CO', 'MO', 'OK', 'TN']",southern,
4416,default,interpretation of dialects and correlation to intelligence,No,49,Yes,,1,Male,1,,,Dem,0.17,0,0,0,0,0,0,,1,PA,"['NY', 'PA']",,
4603,default,guessing political beliefs based on accent,Yes,54,Yes,,4,Male,6,none,,Rep,0.97,0,0,0,0,0,0,,1,DE,"['AZ', 'DE', 'PA']",eastern coast,
4554,default,bias based on voice and facebook presence,Yes,28,Yes,,3,Female,4,,,Dem,0.01,0,0,0,0,0,0,,1,TX,"['AZ', 'TX']",southern,
4537,default,,No,20,Yes,,2,Female,7,,,Dem,0.24,0,0,0,0,0,0,,1,TN,"['AL', 'AR', 'GA', 'TN']",,
4646,default,perception of accents,No,40,Yes,the volume levels and audio quality of each clip varied way too much and made it difficult,2,Male,1,,,Lib,0.33,0,0,0,0,0,0,,1,MO,['MO'],,
4669,default,"How people perceive others just based on their accents, status, and features.",No,31,Yes,No issues. Great experiment!,1,Male,1,Spanish,Independent.,-1,0.4,0,0,0,1,0,0,,0,IL,['IL'],,
4663,default,Preconceptions of people's beliefs based on their US-based geographic backgrounds?,Yes,55,Yes,Very best wishes with your research!,2,Female,3,,,Dem,0,0,0,0,0,0,0,,1,MO,"['MO', 'OR']",Southern,
4577,default,To see if people assume most Southerners are Republican,No,49,Yes,,3,Female,3,,,Rep,0.17,1,0,0,0,0,0,,0,NY,['NY'],,
4481,default,Stereotyping people based on their accents and appearances.,No,26,Yes,Thank you! Great study.,3,Female,1,,None,Other,0.35,0,1,0,0,0,0,,1,KY,['KY'],,
4538,default,reading the tones of peoples voices,Yes,60,Yes,"interesting study!  Above the multi state thing isnt working for me, so its florida, NC and VA",3,Female,2,,,Dem,0.39,0,0,0,0,0,0,,1,FL,['FL'],none!,
4484,default,If accents color how intelligence and political leanings are perceived. ,Yes,57,Yes,Auto play would have been nice,2,Female,0,None,,Lib,0.5,0,0,0,0,0,0,,1,AL,"['AL', 'FL', 'OH']",Southern,
4491,default,Bias against southern accents,No,38,Yes,,4,Female,4,none,,Dem,0.44,0,0,0,0,0,0,,1,OH,"['AZ', 'NH', 'OH']",,
4578,default,perceptions on politics and voices,No,26,Yes,,3,Female,1,,,Dem,0,0,0,0,0,0,0,,1,OK,"['OK', 'TX']",,
4430,default,Judging people on their voices and tone before learning more about them,No,46,Yes,,3,Female,3,none,,Dem,0.1,0,0,0,0,0,0,,1,PA,['PA'],none,
4493,default,I think it was about seeing if people had preconceived ideas about someone's political views from their accent.,Yes,38,Yes,,3,Male,3,,,Dem,0.13,0,0,0,0,0,0,,1,OH,['OH'],Inland Northern,
4412,default,no idea,Yes,45,Yes,thanks,2,Male,1,,,Rep,0.42,0,0,0,0,0,0,,1,FL,['FL'],southern drawl,
4502,default,Judging by impression,No,34,Yes,,3,Male,0,n/a,,Dem,0,0,0,0,0,0,0,,1,OH,['OH'],n/a,
4664,default,,No,36,Yes,,3,Male,3,,,Rep,1,0,0,0,0,0,0,,1,NC,['NC'],,
